company_id,company_name,headline,url,date,snippet,full_summary
mindfield-resources-a455f5,Mindfield Resources,Mindfield Resources Consultancy FZ-LLC- Company Details on ZAWYA,https://www.zawya.com/company/5068319189/mindfield,,Multiply your reach by contributing your content to LSEGLSEG contributed content reaches tens of thousands of buy and sell side professionals around the world through an integrated suite of market intelligence and transaction platforms.,
mindfield-resources-a455f5,Mindfield Resources,Commercial Lead | Dubai | Healthcare and Medical Services - Mindfield Resources,https://www.mindfieldresources.com/job/commercial-lead-dubai-healthcare-and-medical-services/,,"December 17, 2025 -Our Client Our client is a well-established healthcare group with a strong track record of scaling with precision and purpose. They are now entering an exciting new phase of growth,building a dental services platform across the UAE under a dynamic leadership team.",
sapientrazorfish-611d31,SapientRazorfish,Razorfish (company) - Wikipedia,https://en.wikipedia.org/wiki/Razorfish_(company),,"October 27, 2025 -In 2016, Razorfish merged with SapientNitro to form SapientRazorfish, led by former SapientNitro CEO Alan Wexler, who also became Co-CEO of Publicis.",
sapientrazorfish-611d31,SapientRazorfish,Sapient Razorfish - Crunchbase Company Profile & Funding,https://www.crunchbase.com/organization/sapient-razorfish,,"Growth Score - The measure of growth based on company activity, operational metrics, and investments · Growth Trend - The change in the growth score over the given time period · Heat Score - The measure of the market interest, media activity, and Crunchbase profile activity · Heat Trend - The change in the heat score over the given time period ... A new breed of transformation partner designed to help companies reimagine their business through radical customer-centricity. ... SapientRazorfish’s heritage of digital pioneering offers their clients a unique advantage in the world of digital transformation across marketing, digital and strategy consulting and technology services.",
sapientrazorfish-611d31,SapientRazorfish,"Razorfish Stock Price, Funding, Valuation, Revenue & Financial Statements",https://www.cbinsights.com/company/razorfish/financials,,"Razorfish's deal structure is available for 2 funding rounds, including their Acquired from August 09, 2009. ... Razorfish has 4 investors. SapientRazorfish invested inRazorfish's Merger funding round.",
sapientrazorfish-611d31,SapientRazorfish,"SapientRazorfish Portfolio Investments, SapientRazorfish Funds, SapientRazorfish Exits",https://www.cbinsights.com/investor/sapientrazorfish,,"SapientRazorfish was formed from the 2016 merger between SapientNitro and Razorfish, both Publicis Groupe companies. ... Submit your portfolio details now to be considered in our investor rankings.",
sapientrazorfish-611d31,SapientRazorfish,"SapientRazorfish’s Competitors, Revenue, Number of Employees, Funding, Acquisitions & News - Owler Company Profile",https://www.owler.com/company/sapientrazorfish,,"SapientRazorfish’s Profile, Revenue and Employees. SapientRazorfish is a digital marketing agency that provides strategy, design, development and implementation of technology platforms for businesses. SapientRazorfish’s primary competitors include Beyondcurious, Astound Commerce, Jack Morton ...",
sapientrazorfish-611d31,SapientRazorfish,WWW.PUBLICISGROUPE.COM Publicis.Sapient Launches New Enterprise Business,https://www.publicisgroupe.com/sites/default/files/press-release/SapientRazorfish_160317_EN_Final.pdf,,"The integration of SapientRazorfish, part of Publicis.Sapient, now culminates with the launch of a new",
sapientrazorfish-611d31,SapientRazorfish,"SapientRazorfish - Overview, News & Similar companies | ZoomInfo.com",https://www.zoominfo.com/c/sapientrazorfish/1122668430,,Earning: See what the market has to say on SapientRazorfish recently announced quarterly report · Product Launch: Get notified when SapientRazorfish launches new products,
sapientrazorfish-611d31,SapientRazorfish,Publicis.Sapient Launches New Enterprise Business Transformation Offering | Publicis Groupe,https://www.publicisgroupe.com/en/news/press-releases/publicissapient-launches-new-enterprise-business-transformation-offering,,"Publicis Groupe [Euronext Paris: FR0000130577, CAC40] today unveiled a new set of integrated offerings from SapientRazorfish designed to help clients transform their businesses in the connected world.",
sapientrazorfish-611d31,SapientRazorfish,News | SapientRazorfish,http://origin-qa3.razorfish.com/news,,Press Release · SapientRazorfish ... need to think about how to democrati… https://t.co/51Yn6i1F29 · Publicis Sapient ·March 28· How to innovate on existing products and services?...,
sapientrazorfish-611d31,SapientRazorfish,"SapientRazorfish Company Overview, Contact Details & Competitors | LeadIQ",https://leadiq.com/c/sapientrazorfish/5a1d95bd2300005a00846865,,"As of August 2025, SapientRazorfish has approximately 10K employees across 6 continents, including North AmericaAsiaEurope. Key team members include Chief Strategy And Innovation Officer: A. H.Chief Manager: S. S.Vice President Client Services: S.",
sapientrazorfish-611d31,SapientRazorfish,SapientRazorfish NYC Jobs + Careers | Built In NYC,https://www.builtinnyc.com/company/sapientrazorfish/jobs,,Explore jobs and careers at SapientRazorfish in NYC. SapientRazorfish is currently hiring for a range of positions.,
sapientrazorfish-611d31,SapientRazorfish,Keeping Track of Growth at SapientRazorfish,https://profilemagazine.com/2018/kristina-palmer-shedd-sapientrazorfish/,,"June 12, 2021 -Since she joined Sapient more than a decade ago,Kristina Palmer Sheddhas been involved in talent acquisition at every level of the organization, from executive hiring to staffing technology teams.",
sapientrazorfish-611d31,SapientRazorfish,SapientRazorfish Cover Letter - AutoApplier,https://get.autoapplier.com/company/sapientrazorfish,,"Dear SapientRazorfish Hiring Team, As a passionate Software Engineer with 2 years of experience and I'd love to join your team, as seen on your Career page. In my current position I have aided in saving over $100k in administrative expenses over the last year and now I'm excited to continue my journey by contributing and growing at SapientRazorfish.",
sapientrazorfish-611d31,SapientRazorfish,How We Work: How SapientRazorfish Emerged From A Merger Stronger Than Ever - Hypepotamus,https://hypepotamus.com/companies/how-we-work-sapientrazorfish/,,"April 19, 2018 -Now with more than 12,000 employees and 70 offices around the globe, SapientRazorfish has to be intentional about recruiting the right people to fit into their service-oriented agency. By promoting a feedback-based culture through multi-day onboarding sessions, King and the team add a personal touch to an often-faceless process.",
sapientrazorfish-611d31,SapientRazorfish,SapientNitro and Razorfish merge to formSapientRazorfish...,https://www.publicisgroupe.com/en/news/press-releases/sapientnitro-and-razorfish-merge-to-form-sapientrazorfish-establishes-unmatched-leader-against-emerging-customer-experience-digital-first-imperative,,"“By creatingSapientRazorfish, and by implementing a more integrated management structure, we are combining the very best digital and technology assets in one combined unit,” continued Herrick. “SapientNitro and Razorfish have been clear market leaders since the invention of digital.",
sapientrazorfish-611d31,SapientRazorfish,SapientRazorfish| LinkedIn,https://www.linkedin.com/company/sapientrazorfish,,"SapientRazorfish| 163,515 followers on LinkedIn. Hello, current, past, and prospective employees and clients!",
sapientrazorfish-611d31,SapientRazorfish,SapientRazorfish| Implementation Partner | CoreMedia CMS,https://www.coremedia.com/partners/sapientrazorfish,,"SapientRazorfish, part of Publicis.Sapient, is a new breed of transformation partner with more than 12,000 people and 70 offices around the globe.",
sapientrazorfish-611d31,SapientRazorfish,Publicis.Sapient revealsSapientRazorfishpositioning... | Campaign Asia,https://www.campaignasia.com/article/publicis-sapient-reveals-sapientrazorfish-positioning-apac-head/9cskpr9ttqmhqndc2p1m6dbrvs,,"Publicis.Sapient'sSapientRazorfishnetwork has a revealed a new logo, a new APAC leader and a list of six core offerings that adds a wee bit more detail to the role the network is intended to play for brands.Customer experience. Data and artificial intelligence. Marketingmodernization.",
sapientrazorfish-611d31,SapientRazorfish,SapientRazorfish& Digitas Recognized as Leaders | Publicis Sapient,https://www.publicissapient.com/news/named-a-leader-in-gartners-2018-magic-quadrant,,"As part of the Publicis.Sapientplatform,SapientRazorfishworks alongside Sapient Consulting to bring clients the most comprehensive set of offerings and capabilities to guide them through this challenge.",
the-carrera-agency-ed6729,The Carrera Agency,Carrera (slot car brand) - Wikipedia,https://en.wikipedia.org/wiki/Carrera_(slot_car_brand),,"January 4, 2026 -In 2006, Carrera organized its very first Carrera World Championship and another championship in 2007 until the spring of 2008. September 2007 was the start of the Carrera World Championship at the International Motor Show in Frankfurt. In 2019, the Stadelbauer GmbH has been acquired by investment group Quantum Capital Partners (QCP).",
the-carrera-agency-ed6729,The Carrera Agency,"The Carrera Agency 2026 Company Profile: Valuation, Funding & Investors | PitchBook",https://pitchbook.com/profiles/company/130669-57,,"Information on valuation, funding, cap tables, investors, and executives for The Carrera Agency. Use the PitchBook Platform to explore the full profile.",
the-carrera-agency-ed6729,The Carrera Agency,The Carrera Agency - Crunchbase Company Profile & Funding,https://www.crunchbase.com/organization/the-carrera-agency,,"The Carrera Agency is a talent management agency that specializes in information technology, digital strategy and design. ... AI Content may contain mistakes and is not legal, financial or investment advice.",
the-carrera-agency-ed6729,The Carrera Agency,"The Carrera Agency - Overview, News & Similar companies | ZoomInfo.com",https://www.zoominfo.com/c/the-carrera-agency/18648313,,"Gather financial insights about The Carrera Agency, including details on funding rounds, investors, total funding, and acquisitions, to gain a comprehensive understanding of their financial strategy.",
the-carrera-agency-ed6729,The Carrera Agency,Carrera Advertising Company Profile | Management and Employees List,https://www.datanyze.com/companies/carrera-advertising/345207295,,Tirelessly to provide our clients with decades of automotive industry knowledge and foresight to build your brand without limits. We consult. we create. ...Read More ... Carrera Advertising raised a total of$404 K in funding over 1 rounds.,
the-carrera-agency-ed6729,The Carrera Agency,Growing The Freelance Economy With A Focus On Consultants-Updated - The Carrera Agency,https://www.thecarreraagency.com/growing-the-freelance-economy-with-a-focus-on-consultants/,,"September 24, 2020 -This growing presence of digital communities focused on freelance talent doesn’t stop at the startup level. Take PriceWaterHouseCoopers for example, with their launch of a talent exchange last year, industry experts can search for consulting gigs that match their skills.",
the-carrera-agency-ed6729,The Carrera Agency,Information Technology Project Manager [Remote Job] @The Carrera Agency,https://www.remoteitjobs.app/job/the-carrera-agency-information-technology-project-manager,,"* Support Agile ways of working by coordinating across product backlogs, release planning, PI planning, and incremental delivery",
the-carrera-agency-ed6729,The Carrera Agency,"Doing Good With Big Data Projects, Examples Included - The Carrera Agency",https://www.thecarreraagency.com/doing-good-with-big-data-projects/,,"April 24, 2020 -The Polaris Project in the U.S., LaStrada International in Eastern Europe, and Liberty Asia — aided by a grant from Google, launched The Global Human Trafficking Hotline Network using big-data technology to collect, analyze, and warehouse critical information to prevent crime and disseminate information to the public. As a leader in data and analytics, Teradata is helping such organizations leverage data for good. Predicting hazardous waste violators in New York City is a daunting task for a single agency.",
the-carrera-agency-ed6729,The Carrera Agency,Home -TheCarreraAgency,https://www.thecarreraagency.com/,,"“TheCarreraAgencyhelped me find one of the best projects in my consulting career, encompassing best of both mobile and cloudtechnologies. Theirteamhas been very friendly and helpful. Thank you for making this happen!” Nayana Pise, Sr ITEngineer, Identity and Access Management.",
the-carrera-agency-ed6729,The Carrera Agency,TheCarreraAgencyhiringAutomationEngineerin Orange... | LinkedIn,https://www.linkedin.com/jobs/view/automation-engineer-at-the-carrera-agency-4370477684,,"TheCarreraAgencyOrange County, CA. Just now. Be among the first 25 applicants.Duration: 6 month contract-to-hire. Hourly Rate: $45 - $50/hr W2. Location: Orange County or Los Angeles County. Hybrid/remote, must be able to drive to either office location.",
the-carrera-agency-ed6729,The Carrera Agency,Windows ServerEngineeratTheCarreraAgency- Interlink Jobs,https://www.interlinkjobs.com/jobs/60854777-windows-server-engineer,,"Collaborate with networkengineersto ensure seamless integration between Windows servers and the network infrastructure. Document system configurations, procedures, and troubleshooting guides to facilitate knowledge sharing and maintain an up-to-date knowledge base.",
the-carrera-agency-ed6729,The Carrera Agency,TheCarreraAgencyQuestions & Answers | Glassdoor,https://www.glassdoor.com/FAQ/The-Carrera-Agency-Questions-E16159.htm,,Have questions about working atTheCarreraAgency? Find answers to questions from employees about what it's like to work atTheCarreraAgencyand theirhiringprocess.,
the-carrera-agency-ed6729,The Carrera Agency,Working atTheCarreraAgency| Glassdoor,"https://www.glassdoor.co.in/Overview/Working-at-The-Carrera-Agency-EI_IE16159.11,29.htm",,"TheCarreraAgencyis an informationtechnologyand design talent management firm providing both individual consultants and projectteamsto client companies. In addition to maintaining a network of IT talent, the company provides customized on-going searches to fill specific ... Read more.",
the-carrera-agency-ed6729,The Carrera Agency,TheCarreraAgency| LinkedIn,https://www.linkedin.com/company/the-carrera-agency,,"TheCarreraAgencyis a Talent Management Agency specializing in information technology, digital strategy and design.Only 36% believe their company is investing enough inmodernization. The winners won’t just spend more on tech; they’ll align leadership around it.",
the-carrera-agency-ed6729,The Carrera Agency,"To Build Thought Leadership, Engage Your People | byTheCarrera...",https://medium.com/swlh/to-build-thought-leadership-engage-your-people-e48d8e358dd0,,"From a relationship management and branding perspective,TheCarreraAgencyintroduced tactical employee engagement into the communication mix over the past twelve months, a vital component of the current social media strategy: building thought leadership with valuable content.",
the-carrera-agency-ed6729,The Carrera Agency,"UX, Positive Change and Togetherness: Murals are Societies Best Tool...",https://medium.muz.li/ux-positive-change-and-togetherness-murals-are-societies-best-tool-for-expression-c41c14d93a0c,,TheCarreraAgency(and Designing North Studios) thoughtfully connects clients with top technology and design talent every day.More fromTheCarreraAgencyand Muzli - Design Inspiration. Five Artists Designing an Emotional Response to Ocean Plastic. The Designing North Project.,
the-carrera-agency-ed6729,The Carrera Agency,TheCarreraAgency| BBB Business Profile | Better Business Bureau,https://www.bbb.org/us/ca/aliso-viejo/profile/employment-agencies/the-carrera-agency-1126-13190066,,"BBB Accreditation & Rating.TheCarreraAgencyis NOT a BBB Accredited Business. To become accredited, a business must agree to BBB Standards for Trust and pass BBB's vetting process.",
